,page_url,pageId_url,pageId,page_size,attachments_count,version,published,contributor_id,contributor_name
19,https://cwiki.apache.org/confluence/display/HADOOP/Single-node+dev+cluster,https://cwiki.apache.org/confluence/pages/viewinfo.action?pageId=73639481,73639481,50797,0,19,"Sep 13, 2018 01:24",arp,Arpit Agarwal
20,https://cwiki.apache.org/confluence/display/HADOOP/Single-node+dev+cluster,https://cwiki.apache.org/confluence/pages/viewinfo.action?pageId=73639481,73639481,50797,0,18,"Sep 13, 2018 01:23",arp,Arpit Agarwal
21,https://cwiki.apache.org/confluence/display/HADOOP/Single-node+dev+cluster,https://cwiki.apache.org/confluence/pages/viewinfo.action?pageId=73639481,73639481,50797,0,17,"Sep 13, 2018 01:23",arp,Arpit Agarwal
22,https://cwiki.apache.org/confluence/display/HADOOP/Single-node+dev+cluster,https://cwiki.apache.org/confluence/pages/viewinfo.action?pageId=73639481,73639481,50797,0,16,"Sep 13, 2018 01:22",arp,Arpit Agarwal
23,https://cwiki.apache.org/confluence/display/HADOOP/Single-node+dev+cluster,https://cwiki.apache.org/confluence/pages/viewinfo.action?pageId=73639481,73639481,50797,0,15,"Sep 13, 2018 01:15",arp,Arpit Agarwal
24,https://cwiki.apache.org/confluence/display/HADOOP/Single-node+dev+cluster,https://cwiki.apache.org/confluence/pages/viewinfo.action?pageId=73639481,73639481,50797,0,14,"Sep 13, 2018 01:13",arp,Arpit Agarwal
25,https://cwiki.apache.org/confluence/display/HADOOP/Single-node+dev+cluster,https://cwiki.apache.org/confluence/pages/viewinfo.action?pageId=73639481,73639481,50797,0,13,"Sep 13, 2018 00:01",arp,Arpit Agarwal
26,https://cwiki.apache.org/confluence/display/HADOOP/Single-node+dev+cluster,https://cwiki.apache.org/confluence/pages/viewinfo.action?pageId=73639481,73639481,50797,0,12,"Sep 13, 2018 00:00",arp,Arpit Agarwal
27,https://cwiki.apache.org/confluence/display/HADOOP/Single-node+dev+cluster,https://cwiki.apache.org/confluence/pages/viewinfo.action?pageId=73639481,73639481,50797,0,11,"Sep 12, 2018 23:59",arp,Arpit Agarwal
28,https://cwiki.apache.org/confluence/display/HADOOP/Single-node+dev+cluster,https://cwiki.apache.org/confluence/pages/viewinfo.action?pageId=73639481,73639481,50797,0,10,"Sep 12, 2018 23:59",arp,Arpit Agarwal
29,https://cwiki.apache.org/confluence/display/HADOOP/Single-node+dev+cluster,https://cwiki.apache.org/confluence/pages/viewinfo.action?pageId=73639481,73639481,50797,0,9,"Sep 12, 2018 23:55",arp,Arpit Agarwal
30,https://cwiki.apache.org/confluence/display/HADOOP/Single-node+dev+cluster,https://cwiki.apache.org/confluence/pages/viewinfo.action?pageId=73639481,73639481,50797,0,8,"Sep 12, 2018 23:47",arp,Arpit Agarwal
31,https://cwiki.apache.org/confluence/display/HADOOP/Single-node+dev+cluster,https://cwiki.apache.org/confluence/pages/viewinfo.action?pageId=73639481,73639481,50797,0,7,"Sep 12, 2018 23:40",arp,Arpit Agarwal
32,https://cwiki.apache.org/confluence/display/HADOOP/Single-node+dev+cluster,https://cwiki.apache.org/confluence/pages/viewinfo.action?pageId=73639481,73639481,50797,0,6,"Sep 12, 2018 23:39",arp,Arpit Agarwal
33,https://cwiki.apache.org/confluence/display/HADOOP/Single-node+dev+cluster,https://cwiki.apache.org/confluence/pages/viewinfo.action?pageId=73639481,73639481,50797,0,5,"Sep 12, 2018 23:39",arp,Arpit Agarwal
34,https://cwiki.apache.org/confluence/display/HADOOP/Single-node+dev+cluster,https://cwiki.apache.org/confluence/pages/viewinfo.action?pageId=73639481,73639481,50797,0,4,"Sep 01, 2018 19:55",arp,Arpit Agarwal
35,https://cwiki.apache.org/confluence/display/HADOOP/Single-node+dev+cluster,https://cwiki.apache.org/confluence/pages/viewinfo.action?pageId=73639481,73639481,50797,0,3,"Sep 01, 2018 19:33",arp,Arpit Agarwal
36,https://cwiki.apache.org/confluence/display/HADOOP/Single-node+dev+cluster,https://cwiki.apache.org/confluence/pages/viewinfo.action?pageId=73639481,73639481,50797,0,2,"Sep 01, 2018 19:30",arp,Arpit Agarwal
37,https://cwiki.apache.org/confluence/display/HADOOP/Single-node+dev+cluster,https://cwiki.apache.org/confluence/pages/viewinfo.action?pageId=73639481,73639481,50797,0,1,"Sep 22, 2017 13:35",elek,Marton Elek
38,https://cwiki.apache.org/confluence/display/HADOOP/Development+cluster+with+docker,https://cwiki.apache.org/confluence/pages/viewinfo.action?pageId=73639478,73639478,50554,0,22,"Apr 05, 2019 00:52",arp,Arpit Agarwal
39,https://cwiki.apache.org/confluence/display/HADOOP/Development+cluster+with+docker,https://cwiki.apache.org/confluence/pages/viewinfo.action?pageId=73639478,73639478,50554,0,21,"Jan 22, 2019 11:42",adoroszlai,Attila Doroszlai
40,https://cwiki.apache.org/confluence/display/HADOOP/Development+cluster+with+docker,https://cwiki.apache.org/confluence/pages/viewinfo.action?pageId=73639478,73639478,50554,0,20,"Sep 28, 2018 17:43",arp,Arpit Agarwal
41,https://cwiki.apache.org/confluence/display/HADOOP/Development+cluster+with+docker,https://cwiki.apache.org/confluence/pages/viewinfo.action?pageId=73639478,73639478,50554,0,19,"Sep 25, 2018 14:53",elek,Marton Elek
42,https://cwiki.apache.org/confluence/display/HADOOP/Development+cluster+with+docker,https://cwiki.apache.org/confluence/pages/viewinfo.action?pageId=73639478,73639478,50554,0,18,"Sep 15, 2018 15:14",arp,Arpit Agarwal
43,https://cwiki.apache.org/confluence/display/HADOOP/Development+cluster+with+docker,https://cwiki.apache.org/confluence/pages/viewinfo.action?pageId=73639478,73639478,50554,0,17,"Sep 12, 2018 23:53",arp,Arpit Agarwal
44,https://cwiki.apache.org/confluence/display/HADOOP/Development+cluster+with+docker,https://cwiki.apache.org/confluence/pages/viewinfo.action?pageId=73639478,73639478,50554,0,16,"Sep 01, 2018 19:28",arp,Arpit Agarwal
45,https://cwiki.apache.org/confluence/display/HADOOP/Development+cluster+with+docker,https://cwiki.apache.org/confluence/pages/viewinfo.action?pageId=73639478,73639478,50554,0,15,"Sep 01, 2018 19:27",arp,Arpit Agarwal
46,https://cwiki.apache.org/confluence/display/HADOOP/Development+cluster+with+docker,https://cwiki.apache.org/confluence/pages/viewinfo.action?pageId=73639478,73639478,50554,0,14,"Sep 01, 2018 19:26",arp,Arpit Agarwal
47,https://cwiki.apache.org/confluence/display/HADOOP/Development+cluster+with+docker,https://cwiki.apache.org/confluence/pages/viewinfo.action?pageId=73639478,73639478,50554,0,13,"Sep 01, 2018 19:26",arp,Arpit Agarwal
48,https://cwiki.apache.org/confluence/display/HADOOP/Development+cluster+with+docker,https://cwiki.apache.org/confluence/pages/viewinfo.action?pageId=73639478,73639478,50554,0,12,"Sep 01, 2018 19:24",arp,Arpit Agarwal
49,https://cwiki.apache.org/confluence/display/HADOOP/Development+cluster+with+docker,https://cwiki.apache.org/confluence/pages/viewinfo.action?pageId=73639478,73639478,50554,0,11,"Sep 01, 2018 18:58",arp,Arpit Agarwal
50,https://cwiki.apache.org/confluence/display/HADOOP/Development+cluster+with+docker,https://cwiki.apache.org/confluence/pages/viewinfo.action?pageId=73639478,73639478,50554,0,10,"Sep 01, 2018 18:18",arp,Arpit Agarwal
51,https://cwiki.apache.org/confluence/display/HADOOP/Development+cluster+with+docker,https://cwiki.apache.org/confluence/pages/viewinfo.action?pageId=73639478,73639478,50554,0,9,"Aug 29, 2018 22:48",arp,Arpit Agarwal
52,https://cwiki.apache.org/confluence/display/HADOOP/Development+cluster+with+docker,https://cwiki.apache.org/confluence/pages/viewinfo.action?pageId=73639478,73639478,50554,0,8,"Aug 29, 2018 22:47",arp,Arpit Agarwal
53,https://cwiki.apache.org/confluence/display/HADOOP/Development+cluster+with+docker,https://cwiki.apache.org/confluence/pages/viewinfo.action?pageId=73639478,73639478,50554,0,7,"Feb 23, 2018 22:22",anu,Anu Engineer
54,https://cwiki.apache.org/confluence/display/HADOOP/Development+cluster+with+docker,https://cwiki.apache.org/confluence/pages/viewinfo.action?pageId=73639478,73639478,50554,0,6,"Feb 23, 2018 22:22",anu,Anu Engineer
55,https://cwiki.apache.org/confluence/display/HADOOP/Development+cluster+with+docker,https://cwiki.apache.org/confluence/pages/viewinfo.action?pageId=73639478,73639478,50554,0,5,"Oct 17, 2017 00:49",anu,Anu Engineer
56,https://cwiki.apache.org/confluence/display/HADOOP/Development+cluster+with+docker,https://cwiki.apache.org/confluence/pages/viewinfo.action?pageId=73639478,73639478,50554,0,4,"Oct 17, 2017 00:49",anu,Anu Engineer
57,https://cwiki.apache.org/confluence/display/HADOOP/Development+cluster+with+docker,https://cwiki.apache.org/confluence/pages/viewinfo.action?pageId=73639478,73639478,50554,0,3,"Oct 17, 2017 00:48",anu,Anu Engineer
58,https://cwiki.apache.org/confluence/display/HADOOP/Development+cluster+with+docker,https://cwiki.apache.org/confluence/pages/viewinfo.action?pageId=73639478,73639478,50554,0,2,"Oct 16, 2017 22:59",anu,Anu Engineer
59,https://cwiki.apache.org/confluence/display/HADOOP/Development+cluster+with+docker,https://cwiki.apache.org/confluence/pages/viewinfo.action?pageId=73639478,73639478,50554,0,1,"Sep 22, 2017 13:34",elek,Marton Elek
60,https://cwiki.apache.org/confluence/display/HADOOP/Try+out+Ozone,https://cwiki.apache.org/confluence/pages/viewinfo.action?pageId=93325864,93325864,68819,0,7,"May 02, 2019 05:56",jitendra,Jitendra Nath Pandey
61,https://cwiki.apache.org/confluence/display/HADOOP/Try+out+Ozone,https://cwiki.apache.org/confluence/pages/viewinfo.action?pageId=93325864,93325864,68819,0,6,"Apr 05, 2019 00:51",arp,Arpit Agarwal
62,https://cwiki.apache.org/confluence/display/HADOOP/Try+out+Ozone,https://cwiki.apache.org/confluence/pages/viewinfo.action?pageId=93325864,93325864,68819,0,5,"Apr 05, 2019 00:39",arp,Arpit Agarwal
63,https://cwiki.apache.org/confluence/display/HADOOP/Try+out+Ozone,https://cwiki.apache.org/confluence/pages/viewinfo.action?pageId=93325864,93325864,68819,0,4,"Jan 22, 2019 21:34",arp,Arpit Agarwal
64,https://cwiki.apache.org/confluence/display/HADOOP/Try+out+Ozone,https://cwiki.apache.org/confluence/pages/viewinfo.action?pageId=93325864,93325864,68819,0,3,"Jan 22, 2019 11:26",adoroszlai,Attila Doroszlai
65,https://cwiki.apache.org/confluence/display/HADOOP/Try+out+Ozone,https://cwiki.apache.org/confluence/pages/viewinfo.action?pageId=93325864,93325864,68819,0,2,"Sep 29, 2018 02:31",elek,Marton Elek
66,https://cwiki.apache.org/confluence/display/HADOOP/Try+out+Ozone,https://cwiki.apache.org/confluence/pages/viewinfo.action?pageId=93325864,93325864,68819,0,1,"Sep 28, 2018 17:42",arp,Arpit Agarwal
67,https://cwiki.apache.org/confluence/display/HADOOP/Home,https://cwiki.apache.org/confluence/pages/viewinfo.action?pageId=65866089,65866089,52120,0,11,"Sep 09, 2020 02:44",aajisaka,Akira Ajisaka
68,https://cwiki.apache.org/confluence/display/HADOOP/Home,https://cwiki.apache.org/confluence/pages/viewinfo.action?pageId=65866089,65866089,52120,0,10,"Sep 11, 2018 21:09",arp,Arpit Agarwal
69,https://cwiki.apache.org/confluence/display/HADOOP/Home,https://cwiki.apache.org/confluence/pages/viewinfo.action?pageId=65866089,65866089,52120,0,9,"Sep 11, 2018 20:50",arp,Arpit Agarwal
70,https://cwiki.apache.org/confluence/display/HADOOP/Home,https://cwiki.apache.org/confluence/pages/viewinfo.action?pageId=65866089,65866089,52120,0,8,"Apr 13, 2018 20:50",arp,Arpit Agarwal
71,https://cwiki.apache.org/confluence/display/HADOOP/Home,https://cwiki.apache.org/confluence/pages/viewinfo.action?pageId=65866089,65866089,52120,0,7,"Apr 13, 2018 20:49",arp,Arpit Agarwal
72,https://cwiki.apache.org/confluence/display/HADOOP/Home,https://cwiki.apache.org/confluence/pages/viewinfo.action?pageId=65866089,65866089,52120,0,6,"Sep 22, 2017 11:59",elek,Marton Elek
73,https://cwiki.apache.org/confluence/display/HADOOP/Home,https://cwiki.apache.org/confluence/pages/viewinfo.action?pageId=65866089,65866089,52120,0,5,"Sep 09, 2017 02:52",asuresh,Arun Suresh
74,https://cwiki.apache.org/confluence/display/HADOOP/Home,https://cwiki.apache.org/confluence/pages/viewinfo.action?pageId=65866089,65866089,52120,0,4,"Mar 29, 2017 18:25",junping_du,Junping Du
75,https://cwiki.apache.org/confluence/display/HADOOP/Home,https://cwiki.apache.org/confluence/pages/viewinfo.action?pageId=65866089,65866089,52120,0,3,"Nov 30, 2016 19:07",junping_du,Junping Du
76,https://cwiki.apache.org/confluence/display/HADOOP/Home,https://cwiki.apache.org/confluence/pages/viewinfo.action?pageId=65866089,65866089,52120,0,2,"Nov 30, 2016 19:05",junping_du,Junping Du
77,https://cwiki.apache.org/confluence/display/HADOOP/Home,https://cwiki.apache.org/confluence/pages/viewinfo.action?pageId=65866089,65866089,52120,0,1,"Aug 16, 2016 15:49",pono,Daniel Takamori
78,https://cwiki.apache.org/confluence/pages/viewpage.action?pageId=75965105,https://cwiki.apache.org/confluence/pages/viewinfo.action?pageId=75965105,75965105,63671,0,11,"Mar 13, 2018 01:41",cdouglas,Christopher Douglas
79,https://cwiki.apache.org/confluence/pages/viewpage.action?pageId=75965105,https://cwiki.apache.org/confluence/pages/viewinfo.action?pageId=75965105,75965105,63671,0,10,"Mar 12, 2018 20:34",xkrogen,Erik Krogen
80,https://cwiki.apache.org/confluence/pages/viewpage.action?pageId=75965105,https://cwiki.apache.org/confluence/pages/viewinfo.action?pageId=75965105,75965105,63671,0,9,"Mar 12, 2018 17:12",cdouglas,Christopher Douglas
81,https://cwiki.apache.org/confluence/pages/viewpage.action?pageId=75965105,https://cwiki.apache.org/confluence/pages/viewinfo.action?pageId=75965105,75965105,63671,0,8,"Mar 10, 2018 07:08",aajisaka,Akira Ajisaka
82,https://cwiki.apache.org/confluence/pages/viewpage.action?pageId=75965105,https://cwiki.apache.org/confluence/pages/viewinfo.action?pageId=75965105,75965105,63671,0,7,"Mar 10, 2018 07:06",aajisaka,Akira Ajisaka
83,https://cwiki.apache.org/confluence/pages/viewpage.action?pageId=75965105,https://cwiki.apache.org/confluence/pages/viewinfo.action?pageId=75965105,75965105,63671,0,6,"Mar 07, 2018 02:36",cdouglas,Christopher Douglas
84,https://cwiki.apache.org/confluence/pages/viewpage.action?pageId=75965105,https://cwiki.apache.org/confluence/pages/viewinfo.action?pageId=75965105,75965105,63671,0,5,"Mar 01, 2018 23:33",cdouglas,Christopher Douglas
85,https://cwiki.apache.org/confluence/pages/viewpage.action?pageId=75965105,https://cwiki.apache.org/confluence/pages/viewinfo.action?pageId=75965105,75965105,63671,0,4,"Feb 08, 2018 00:42",cdouglas,Christopher Douglas
86,https://cwiki.apache.org/confluence/pages/viewpage.action?pageId=75965105,https://cwiki.apache.org/confluence/pages/viewinfo.action?pageId=75965105,75965105,63671,0,3,"Feb 07, 2018 19:23",brahmareddy.battula,Brahma Reddy Battula
87,https://cwiki.apache.org/confluence/pages/viewpage.action?pageId=75965105,https://cwiki.apache.org/confluence/pages/viewinfo.action?pageId=75965105,75965105,63671,0,2,"Feb 07, 2018 03:11",cdouglas,Christopher Douglas
88,https://cwiki.apache.org/confluence/pages/viewpage.action?pageId=75965105,https://cwiki.apache.org/confluence/pages/viewinfo.action?pageId=75965105,75965105,63671,0,1,"Feb 06, 2018 23:07",cdouglas,Christopher Douglas
89,https://cwiki.apache.org/confluence/display/HADOOP/Bundled+dependencies,https://cwiki.apache.org/confluence/pages/viewinfo.action?pageId=103090924,103090924,117663,0,11,"Jan 15, 2020 06:55",aajisaka,Akira Ajisaka
90,https://cwiki.apache.org/confluence/display/HADOOP/Bundled+dependencies,https://cwiki.apache.org/confluence/pages/viewinfo.action?pageId=103090924,103090924,117663,0,10,"Aug 27, 2019 01:51",aajisaka,Akira Ajisaka
91,https://cwiki.apache.org/confluence/display/HADOOP/Bundled+dependencies,https://cwiki.apache.org/confluence/pages/viewinfo.action?pageId=103090924,103090924,117663,0,9,"Aug 16, 2019 11:23",aajisaka,Akira Ajisaka
92,https://cwiki.apache.org/confluence/display/HADOOP/Bundled+dependencies,https://cwiki.apache.org/confluence/pages/viewinfo.action?pageId=103090924,103090924,117663,0,8,"Jul 17, 2019 01:08",aajisaka,Akira Ajisaka
93,https://cwiki.apache.org/confluence/display/HADOOP/Bundled+dependencies,https://cwiki.apache.org/confluence/pages/viewinfo.action?pageId=103090924,103090924,117663,0,7,"Jun 19, 2019 04:33",aajisaka,Akira Ajisaka
94,https://cwiki.apache.org/confluence/display/HADOOP/Bundled+dependencies,https://cwiki.apache.org/confluence/pages/viewinfo.action?pageId=103090924,103090924,117663,0,6,"Feb 19, 2019 09:41",aajisaka,Akira Ajisaka
95,https://cwiki.apache.org/confluence/display/HADOOP/Bundled+dependencies,https://cwiki.apache.org/confluence/pages/viewinfo.action?pageId=103090924,103090924,117663,0,5,"Feb 19, 2019 09:09",aajisaka,Akira Ajisaka
96,https://cwiki.apache.org/confluence/display/HADOOP/Bundled+dependencies,https://cwiki.apache.org/confluence/pages/viewinfo.action?pageId=103090924,103090924,117663,0,4,"Feb 19, 2019 06:19",aajisaka,Akira Ajisaka
97,https://cwiki.apache.org/confluence/display/HADOOP/Bundled+dependencies,https://cwiki.apache.org/confluence/pages/viewinfo.action?pageId=103090924,103090924,117663,0,3,"Feb 18, 2019 09:03",aajisaka,Akira Ajisaka
98,https://cwiki.apache.org/confluence/display/HADOOP/Bundled+dependencies,https://cwiki.apache.org/confluence/pages/viewinfo.action?pageId=103090924,103090924,117663,0,2,"Feb 18, 2019 09:03",aajisaka,Akira Ajisaka
99,https://cwiki.apache.org/confluence/display/HADOOP/Bundled+dependencies,https://cwiki.apache.org/confluence/pages/viewinfo.action?pageId=103090924,103090924,117663,0,1,"Feb 18, 2019 08:44",aajisaka,Akira Ajisaka
100,https://cwiki.apache.org/confluence/display/HADOOP/Container+support,https://cwiki.apache.org/confluence/pages/viewinfo.action?pageId=103089153,103089153,52895,0,1,"Feb 05, 2019 09:25",elek,Marton Elek
101,https://cwiki.apache.org/confluence/display/HADOOP/Hadoop+2.x+to+3.x+Upgrade+Efforts,https://cwiki.apache.org/confluence/pages/viewinfo.action?pageId=85472630,85472630,80800,0,16,"Jun 13, 2018 23:45",sumasai,Suma Shivaprasad
102,https://cwiki.apache.org/confluence/display/HADOOP/Hadoop+2.x+to+3.x+Upgrade+Efforts,https://cwiki.apache.org/confluence/pages/viewinfo.action?pageId=85472630,85472630,80800,0,15,"Jun 13, 2018 23:45",sumasai,Suma Shivaprasad
103,https://cwiki.apache.org/confluence/display/HADOOP/Hadoop+2.x+to+3.x+Upgrade+Efforts,https://cwiki.apache.org/confluence/pages/viewinfo.action?pageId=85472630,85472630,80800,0,14,"Jun 13, 2018 23:44",sumasai,Suma Shivaprasad
104,https://cwiki.apache.org/confluence/display/HADOOP/Hadoop+2.x+to+3.x+Upgrade+Efforts,https://cwiki.apache.org/confluence/pages/viewinfo.action?pageId=85472630,85472630,80800,0,13,"Jun 13, 2018 23:44",sumasai,Suma Shivaprasad
105,https://cwiki.apache.org/confluence/display/HADOOP/Hadoop+2.x+to+3.x+Upgrade+Efforts,https://cwiki.apache.org/confluence/pages/viewinfo.action?pageId=85472630,85472630,80800,0,12,"Jun 13, 2018 23:43",sumasai,Suma Shivaprasad
106,https://cwiki.apache.org/confluence/display/HADOOP/Hadoop+2.x+to+3.x+Upgrade+Efforts,https://cwiki.apache.org/confluence/pages/viewinfo.action?pageId=85472630,85472630,80800,0,11,"Jun 13, 2018 23:42",sumasai,Suma Shivaprasad
107,https://cwiki.apache.org/confluence/display/HADOOP/Hadoop+2.x+to+3.x+Upgrade+Efforts,https://cwiki.apache.org/confluence/pages/viewinfo.action?pageId=85472630,85472630,80800,0,10,"Jun 13, 2018 23:40",sumasai,Suma Shivaprasad
108,https://cwiki.apache.org/confluence/display/HADOOP/Hadoop+2.x+to+3.x+Upgrade+Efforts,https://cwiki.apache.org/confluence/pages/viewinfo.action?pageId=85472630,85472630,80800,0,9,"Jun 12, 2018 19:02",sumasai,Suma Shivaprasad
109,https://cwiki.apache.org/confluence/display/HADOOP/Hadoop+2.x+to+3.x+Upgrade+Efforts,https://cwiki.apache.org/confluence/pages/viewinfo.action?pageId=85472630,85472630,80800,0,8,"Jun 02, 2018 05:37",sumasai,Suma Shivaprasad
110,https://cwiki.apache.org/confluence/display/HADOOP/Hadoop+2.x+to+3.x+Upgrade+Efforts,https://cwiki.apache.org/confluence/pages/viewinfo.action?pageId=85472630,85472630,80800,0,7,"Jun 02, 2018 05:37",sumasai,Suma Shivaprasad
111,https://cwiki.apache.org/confluence/display/HADOOP/Hadoop+2.x+to+3.x+Upgrade+Efforts,https://cwiki.apache.org/confluence/pages/viewinfo.action?pageId=85472630,85472630,80800,0,6,"Jun 02, 2018 05:36",sumasai,Suma Shivaprasad
112,https://cwiki.apache.org/confluence/display/HADOOP/Hadoop+2.x+to+3.x+Upgrade+Efforts,https://cwiki.apache.org/confluence/pages/viewinfo.action?pageId=85472630,85472630,80800,0,5,"Jun 02, 2018 05:35",sumasai,Suma Shivaprasad
113,https://cwiki.apache.org/confluence/display/HADOOP/Hadoop+2.x+to+3.x+Upgrade+Efforts,https://cwiki.apache.org/confluence/pages/viewinfo.action?pageId=85472630,85472630,80800,0,4,"Jun 02, 2018 05:18",sumasai,Suma Shivaprasad
114,https://cwiki.apache.org/confluence/display/HADOOP/Hadoop+2.x+to+3.x+Upgrade+Efforts,https://cwiki.apache.org/confluence/pages/viewinfo.action?pageId=85472630,85472630,80800,0,3,"May 31, 2018 03:29",sumasai,Suma Shivaprasad
115,https://cwiki.apache.org/confluence/display/HADOOP/Hadoop+2.x+to+3.x+Upgrade+Efforts,https://cwiki.apache.org/confluence/pages/viewinfo.action?pageId=85472630,85472630,80800,0,2,"May 31, 2018 03:28",sumasai,Suma Shivaprasad
116,https://cwiki.apache.org/confluence/display/HADOOP/Hadoop+2.x+to+3.x+Upgrade+Efforts,https://cwiki.apache.org/confluence/pages/viewinfo.action?pageId=85472630,85472630,80800,0,1,"May 30, 2018 19:48",sumasai,Suma Shivaprasad
117,https://cwiki.apache.org/confluence/display/HADOOP/Hadoop+Active+Release+Lines,https://cwiki.apache.org/confluence/pages/viewinfo.action?pageId=89071895,89071895,50600,0,1,"Sep 06, 2018 18:19",arp,Arpit Agarwal
118,https://cwiki.apache.org/confluence/display/HADOOP/Hadoop+2.8.0+Release,https://cwiki.apache.org/confluence/pages/viewinfo.action?pageId=68721069,68721069,64265,0,4,"Mar 29, 2017 20:03",junping_du,Junping Du
119,https://cwiki.apache.org/confluence/display/HADOOP/Hadoop+2.8.0+Release,https://cwiki.apache.org/confluence/pages/viewinfo.action?pageId=68721069,68721069,64265,0,3,"Mar 29, 2017 18:34",junping_du,Junping Du
120,https://cwiki.apache.org/confluence/display/HADOOP/Hadoop+2.8.0+Release,https://cwiki.apache.org/confluence/pages/viewinfo.action?pageId=68721069,68721069,64265,0,2,"Mar 29, 2017 18:31",junping_du,Junping Du
121,https://cwiki.apache.org/confluence/display/HADOOP/Hadoop+2.8.0+Release,https://cwiki.apache.org/confluence/pages/viewinfo.action?pageId=68721069,68721069,64265,0,1,"Mar 29, 2017 18:30",junping_du,Junping Du
